Language	Beta	Horizon	CodeNumber	Dirichlet	Memory	Surprisal
English	0.000902619828838	2	100	0.01	3.97400140762	1.92352902889
rip	0.380542189453	1	100	1.0	3.53162690203e-08	0.611216247082
BackwardsEnglish	0.317456871442	1	100	0.01	0.39781793952	2.39311742783
English	0.304533349922	2	100	0.0001	1.05673086643	2.06975460052
English	0.00478781372123	1	1000	0.01	2.56227397919	1.99398744106
English	0.294226731437	3	100	1e-05	1.5652641058	1.96709239483
even	0.160362880964	4	100	0.001	0.838631927967	0.498355388641
English	0.29920612513	2	100	0.01	1.09203195572	2.06433391571
rip	0.417172239512	6	100	0.01	0.968186795712	0.450203984976
even	0.0205813085489	8	100	0.0001	0.834961652756	0.4667545259
EnglishRANDOM_BY_TYPE	0.312803672081	2	100	1e-05	0.340758025646	2.22748064995
rip	0.476658410798	6	100	1e-05	0.56714963913	0.480257540941
English	0.147843221107	3	20	1e-05	2.36669516563	1.94010674953
rip	0.30524039619	6	100	1e-05	1.106949687	0.442710965872
English	0.0999695020475	2	100	1e-05	2.7420296669	1.92236995697
even	0.811092169981	5	100	0.0001	4.01545214856e-08	0.566801548004
English	0.00222152431346	2	1000	1e-05	4.53385400772	1.95813107491
rrxor	0.520633324876	5	100	1e-06	0.00168690667488	0.915782153606
English	0.00565967643647	2	100	0.001	3.95641851425	1.92135620117
English	0.00630074840857	3	100	0.01	4.34701251984	2.06274628639
even	0.421705314573	15	100	0.01	0.666718006134	0.46498632431
rrxor	0.861589717809	4	100	0.0001	1.76632504179e-08	0.922659099102
rrxor	0.349290908024	2	100	0.01	0.000728188490029	0.947816312313
English	0.109890109889	2	100	1e-05	2.61313557625	1.92467916012
rip	0.5765784063	6	100	1.0	0.401286333799	0.494627386332
English	0.334206855937	1	100	0.01	0.364517271519	2.42222356796
even	0.230865562836	7	100	1e-06	0.829731285572	0.47139570117
even	0.914721427434	7	100	1e-06	1.51152406147e-07	0.544290721416
rrxor	0.43082832022	2	100	0.001	0.000724411278497	0.954973399639
English	0.00872822409415	2	1000	0.0001	4.53984451294	1.96239376068
rip	0.21626975818	6	100	0.0001	1.24586200714	0.436233669519
English	0.153033386875	3	100	0.001	2.9888021946	1.97076570988
rip	0.752327501616	3	100	1e-06	1.49171022201e-08	0.592267036438
forget2_0_5b	0.315668463186	2	100	1e-05	0.000235213214182	0.629008054733
rip	0.179480200288	2	100	1e-05	0.405255943537	0.562227249146
English	0.00615745712791	1	100	1e-06	2.5609266758	1.9940508604
forget2_0_5b	0.110562885673	6	100	1.0	0.64850217104	0.56493896246
forget2_0_5b	0.855740993408	4	100	1e-05	6.7736039e-08	0.592608094215
rip	0.128000272052	1	100	1e-05	1.40496769774e-08	0.613405227661
rrxor	0.44093985552	5	100	0.0001	0.00168102502357	0.914275288582
rrxor	0.104743230638	1	100	1e-06	-8.63969695786e-09	0.949552118778
rrxor	0.67654160105	2	100	1.0	4.60324685037e-08	0.948162078857
English	0.0340689890143	3	100	1e-05	4.26005172729	2.06262588501
English	0.160756305031	2	100	1e-06	2.17442703247	1.94642305374
English	0.0097263006449	3	100	1e-06	4.30598449707	2.06413173676
rip	0.72805937436	7	100	0.01	0.352444380522	0.488784819841
BackwardsEnglish	0.181134990137	1	100	0.0001	1.51437067986	2.11207890511
rrxor	0.54982307196	1	100	0.001	6.08393291301e-09	0.947611033916
rip	0.662652365981	3	100	1e-06	0.000344210013282	0.593453943729
rip	0.368778068647	8	100	1e-05	1.08362591267	0.429429352283
rrxor	0.575065558351	7	100	0.001	0.00182040233631	0.899831235409
even	0.240896293585	7	100	1.0	0.811354696751	0.471142143011
rip	0.883262499941	15	100	1e-06	0.654463231564	0.431297183037
English	0.0442056077808	2	1000	0.01	3.79102253914	1.94252812862
English	0.0904709469654	1	100	1e-05	2.42763590813	2.00273919106
English	0.00572633712698	2	1000	0.01	4.54159259796	1.96389448643
English	0.202593531908	2	100	0.0001	1.86606967449	1.97029137611
English	0.156686438469	2	100	0.0001	2.21950292587	1.94292712212
even	0.641752719202	4	100	0.0001	0.00043581641512	0.581492245197
forget2_0_5b	0.0387450293914	2	100	1.0	0.692362904549	0.564068675041
English	0.223473076795	1	100	0.001	1.18161904812	2.19516444206
even	0.927696091357	4	100	0.001	5.09660447179e-09	0.581297874451
forget2_0_5b	0.984170705131	1	100	1e-06	2.10910791054e-08	0.693279802799
rrxor	0.782689956007	7	100	0.001	0.000957270967774	0.895129621029
English	0.25032245744	2	100	0.001	1.52432441711	2.00701212883
rip	0.592766046671	7	100	0.0001	0.543483555317	0.469739675522
English	0.00634420626172	1	100	0.0001	2.56086015701	1.99404966831
even	0.00190512982004	7	100	1e-05	0.861334443092	0.469221651554
forget2_0_5b	0.616295893603	4	100	0.001	0.000207202028832	0.596101343632
rrxor	0.0505054152993	6	100	0.01	2.93247890472	0.82762670517
English	0.00120527697331	1	1000	1e-06	2.56210160255	1.99404776096
even	0.0155335703482	7	100	1.0	0.862697482109	0.469503432512
CopticRANDOM_BY_TYPE	0.348795984201	2	100	0.01	0.663246631622	1.94720220566
English	0.0081723589074	1	100	0.001	2.56093335152	1.99403381348
English	0.00209244749875	2	1000	0.01	4.5407743454	1.9627532959
even	0.538315655502	2	100	0.001	2.58793519947e-08	0.621619999409
English	0.323761549608	2	100	0.01	0.921502649784	2.09054803848
even	0.68109701026	2	100	1.0	4.28397974872e-08	0.622888445854
English	0.0607914356997	1	100	1e-05	2.546885252	1.99465370178
forget2_0_5b	0.510615930416	7	100	0.0001	0.000735144072678	0.581039726734
forget2_0_5b	0.436329144462	6	100	1e-05	0.000644414569251	0.583685994148
even	0.47080039536	2	100	1.0	4.40245315758e-08	0.620741724968
even	0.678526280816	15	100	0.0001	0.633657872677	0.463967710733
rrxor	0.451056849954	5	100	0.001	0.00167781219352	0.916419029236
rip	0.656277365748	6	100	1e-06	0.277034729719	0.507948100567
forget2_0_5b	0.225579689246	4	100	0.0001	0.189923971891	0.585364282131
even	0.460780090683	5	100	0.01	0.443933218718	0.513641774654
even	0.150518624114	15	100	1.0	0.688697457314	0.467088788748
even	0.571880637114	7	100	1e-06	0.531186282635	0.487418204546
English	0.265875708303	1	20	1e-06	0.873930215836	2.27028632164
English	0.0681678040996	1	100	0.001	2.53533005714	1.99521911144
English	0.333069961384	3	100	1e-05	1.27629244328	1.99200880527
English	0.00449372775201	2	100	0.001	3.88805198669	1.92264962196
forget2_0_5b	0.421148713577	7	100	0.01	0.00072472228203	0.581886470318
even	0.939413537372	15	100	0.001	0.589440047741	0.467012614012
rip	0.587698008682	15	100	1e-06	0.672111451626	0.43085539341
even	0.559236571271	5	100	1e-06	0.313921034336	0.526856482029
rip	0.408190584288	4	100	0.01	0.420196950436	0.524523615837
English	0.28726227674	1	100	1e-05	0.709296524525	2.31567144394
rip	0.0801257776883	7	100	0.001	1.31523633003	0.427412599325
forget2_0_5b	0.639433230539	8	100	0.001	0.000823405978736	0.577208817005
even	0.767139526667	1	100	1.0	6.20326972012e-08	0.633539676666
English	0.350672345951	3	100	0.01	1.0842717886	2.00381302834
English	0.00419003334498	2	100	0.0001	3.95167279243	1.9226398468
English	0.0723656556755	1	100	0.0001	2.52629613876	1.99572229385
rrxor	0.212258397291	6	100	1e-05	1.24753141403	0.842028617859
rip	0.646983016432	6	100	0.01	0.305763036013	0.504764378071
rrxor	0.517944317135	1	100	1e-06	5.19577554314e-08	0.947420656681
even	0.66269247425	8	100	0.001	0.574216842651	0.477186948061
English	0.0373110941194	1	1000	1e-06	2.56068849564	1.99409353733
English	0.221154704514	2	100	0.01	1.74735343456	1.98204791546
even	0.730030491844	1	100	1e-06	6.29555216847e-08	0.635926663876
rip	0.815028516258	1	100	1.0	3.61098422275e-08	0.610822081566
English	0.00475171465408	1	1000	0.0001	2.56235074997	1.99398684502
English	0.107904256048	1	100	1e-06	2.32510399818	2.01152896881
English	0.000735184785953	2	1000	1e-05	4.53771352768	1.96347594261
rip	0.006537636546	3	100	1e-06	1.21743702888	0.487826317549
English	0.0024739824328	1	100	0.0001	2.56111931801	1.99404168129
forget2_0_5b	0.332978993469	4	100	1.0	0.000708524894435	0.595474362373
English	0.00146555653182	1	100	0.001	2.55775356293	1.9952173233
English	0.261357716865	3	100	1e-05	1.86383104324	1.95762813091
BackwardsEnglish	0.32371364463	2	100	1e-05	1.05004692078	2.0666615963
English	0.37700176327	3	100	0.0001	0.867192387581	2.03026604652
rip	0.714122128819	4	100	0.001	0.000444732082542	0.572636604309
rip	0.950463824316	2	100	0.0001	6.85788847932e-08	0.610517024994
rrxor	0.41940628164	4	100	1e-05	0.00137155957054	0.928561270237
rrxor	0.0858955210425	7	100	0.0001	3.07786870003	0.824475586414
rip	0.370432922704	8	100	0.001	1.08840715885	0.430006861687
even	0.618201465473	15	100	0.001	0.634739041328	0.464158207178
English	0.254966237629	2	100	0.01	1.48341798782	2.01202201843
rip	0.426330555405	2	100	0.001	0.000236359614064	0.609718859196
English	0.327830746829	3	100	1e-06	1.31501424313	1.98753833771
rrxor	0.01828842124	7	100	1.0	4.202647686	0.855406284332
English	0.00186853712778	2	1000	0.001	4.53786993027	1.96242070198
rip	0.0674115281144	1	100	1e-06	5.21005318888e-08	0.6109405756
BackwardsEnglish	0.210774121941	2	100	1e-05	1.78735148907	1.96993756294
rrxor	0.353901277851	5	100	1.0	-6.12601454009e-08	0.915657639503
even	0.213421471556	6	100	1e-06	0.790568113327	0.478110283613
English	0.0302189541127	1	100	1e-05	2.56045651436	1.99406981468
English	0.00859874244687	3	100	1e-06	4.24039697647	2.06504607201
forget2_0_5b	0.559069344349	2	100	0.001	3.20316786429e-08	0.627048134804
rrxor	0.396212109051	2	100	0.001	0.000726304831915	0.951767027378
English	0.0410715795241	3	100	0.001	4.23710393906	2.05662417412
English	0.201685046429	2	20	1e-05	1.86109912395	1.97079765797
rip	0.644423256943	5	100	0.0001	0.000545250368305	0.55539482832
English	0.312531027711	2	20	0.0001	1.00337517262	2.07771039009
English	0.00880762488935	1	100	1e-05	2.5600104332	1.99413955212
English	0.0408481741574	2	20	1e-05	2.69594550133	1.93015503883
English	0.152557847974	2	100	1e-05	2.24454021454	1.94237852097
English	0.374809877349	2	20	0.0001	0.612645864487	2.14405584335
English	0.310590640109	1	100	1e-06	0.53396499157	2.3677957058
BackwardsEnglish	0.389326790553	2	100	0.01	0.507929325104	2.16050863266
rip	0.949712816093	1	100	1e-05	3.22741406933e-08	0.61110240221
even	0.493382434588	6	100	0.0001	0.569070875645	0.488425970078
English	0.00809621497172	1	100	0.01	2.56082677841	1.99405014515
rip	0.68999065427	4	100	0.001	0.000444405392045	0.573435485363
rrxor	0.293763965642	2	100	1.0	3.23638040811e-08	0.948475658894
forget2_0_5b	0.628245335183	7	100	0.01	0.000706344784703	0.581951797009
rrxor	0.26117633269	1	100	1e-06	5.8185332108e-08	0.955152094364
rip	0.683379814084	4	100	0.001	8.54024328873e-05	0.572041511536
English	0.0485029404252	3	20	0.01	2.72194361687	1.94442844391
English	0.00167703489823	1	1000	1e-06	2.56192708015	1.99404060841
English	0.00406068294005	2	100	1e-05	3.92677211761	1.9237433672
English	0.00874143563182	1	1000	1e-06	2.56238007545	1.99403226376
forget2_0_5b	0.605737750845	4	100	0.01	0.000444665260147	0.595771312714
English	0.0125530509653	2	100	0.001	3.8695833683	1.92154848576
rrxor	0.779076803419	3	100	0.001	1.93538003401e-08	0.932171165943
English	0.00770412963677	2	1000	1e-05	4.53489017487	1.96505486965
English	0.0528901536142	1	20	0.001	2.44101142883	2.00232672691
rip	0.79555263801	6	100	0.0001	0.000472671119496	0.540482103825
BackwardsEnglish	0.304843684228	2	100	1e-05	1.22458183765	2.03977394104
English	0.043138450545	2	1000	0.001	3.79684376717	1.94111800194
rip	0.706125751219	15	100	0.001	0.669143140316	0.431008130312
rrxor	0.722619364081	4	100	1e-05	0.000961796671618	0.923708558083
English	0.331863226334	1	100	0.0001	0.380186885595	2.41703629494
rrxor	0.789452353314	3	100	1.0	5.3051675053e-08	0.9343277812
rrxor	0.156349004455	1	100	1e-05	1.53133683511e-09	0.95233476162
even	0.179872978881	4	100	0.01	0.769668519497	0.499461591244
rip	0.744768179419	2	100	1e-05	7.00901949813e-08	0.612955152988
forget2_0_5b	0.257440234184	3	100	1e-05	0.000342302024364	0.606301486492
rrxor	0.506563266378	3	100	1e-05	0.00105640210677	0.935914337635
English	0.229147294966	3	100	1e-06	2.18858337402	1.95842730999
English	0.360830928412	3	100	0.001	1.00754570961	2.01360750198
even	0.453320969269	1	100	0.001	6.8631621275e-08	0.634505033493
even	0.799044344071	4	100	0.001	2.28713119554e-08	0.581661403179
rrxor	0.305260853696	3	100	1e-05	0.00105794973206	0.934344112873
English	0.0490270912914	3	100	0.01	4.2103972435	2.04935717583
English	0.00890060073504	2	100	1e-06	3.94978380203	1.92260026932
English	0.275390301821	1	100	1e-06	0.801885068417	2.2897439003
even	0.903756192525	3	100	0.001	4.27704360817e-09	0.597087919712
English	0.18249370245	2	1000	1e-05	2.07478547096	1.95728516579
English	0.159524545395	1	1000	0.001	1.79271137714	2.08013176918
rip	0.262310083571	8	100	0.001	1.20151305199	0.424610197544
English	0.216509183932	1	100	1e-06	1.24703454971	2.18108415604
rip	0.169413882098	8	100	0.001	1.2513153553	0.423371970654
rip	0.501205209077	4	100	0.01	0.0518649145961	0.566104471684
English	0.316590418227	2	100	0.001	0.973542690277	2.08239006996
EnglishRANDOM_BY_TYPE	0.0456545242718	1	100	1e-05	2.3533551693	2.05515933037
rip	0.839497623734	8	100	0.001	0.13687159121	0.502324283123
English	0.00411912186447	3	100	0.001	4.27444648743	2.05858206749
forget2_0_5b	0.45484699357	2	100	0.01	0.000196130320546	0.628749907017
rrxor	0.420384816238	3	100	1e-06	0.00106162088923	0.933864116669
forget2_0_5b	0.433388844197	7	100	0.001	0.000734757049941	0.581645190716
English	0.00743552857915	1	1000	0.01	2.56199455261	1.99404680729
English	0.159035659856	2	100	0.0001	2.21598529816	1.94367241859
even	0.349773742309	5	100	0.001	0.684239685535	0.494460493326
even	0.843518696175	1	100	1e-05	3.62885543836e-08	0.637662529945
English	0.503114291891	3	100	0.001	0.254468172789	2.10995674133
forget2_0_5b	0.105487804667	2	100	0.001	0.654505074024	0.562840878963
forget2_0_5b	0.199700286488	5	100	1.0	0.329231798649	0.574010193348
English	0.291567627099	2	100	0.0001	1.14699327946	2.05652666092
forget2_0_5b	0.548043612112	2	100	1e-05	-3.78375908383e-09	0.628255069256
rip	0.688923610903	15	100	1e-05	0.668991744518	0.431184411049
rrxor	0.26410541673	1	100	0.001	5.49855521115e-08	0.950142502785
even	0.539786143878	1	100	0.001	1.19749103078e-07	0.636112987995
English	0.26486652868	1	20	0.001	0.880734920502	2.26852440834
English	0.209893138765	2	100	0.01	1.81720817089	1.97494626045
rrxor	0.290283314677	3	100	0.01	0.00105292722583	0.938271701336
even	0.38339900929	2	100	0.001	0.000236420499277	0.619701206684
even	0.353259244082	5	100	0.001	0.670150279999	0.495944321156
English	0.0467141575976	1	100	0.001	2.55619597435	1.99423837662
forget2_0_5b	0.97915529465	7	100	1e-06	2.16863682567e-07	0.582471072674
English	0.87197250992	1	100	0.01	-1.04138679902e-08	2.56350874901
English	0.222654598794	3	20	0.0001	2.02381706238	1.9422287941
rip	0.126558617112	8	100	1e-06	1.26616811752	0.423435807228
rip	0.240439238329	3	100	1e-06	0.812639176846	0.506002962589
forget2_0_5b	0.96868921214	7	100	1e-06	1.94006076981e-07	0.578943431377
forget2_0_5b	0.171733105584	2	100	0.0001	0.472084611654	0.577048778534
rrxor	0.978304271264	6	100	0.01	-4.74814605411e-08	0.904486119747
rip	0.977304888838	7	100	0.0001	3.28624985002e-08	0.527566075325
even	0.556365249161	3	100	1e-06	0.000340668018907	0.597489178181
rip	0.180418714523	2	100	1e-05	0.403267502785	0.560539960861
English	0.163905937712	2	100	0.0001	2.15380930901	1.94821381569
rrxor	0.690438468628	2	100	1e-05	3.90555463525e-08	0.948717653751
rip	0.902337951748	6	100	0.0001	3.28467564259e-08	0.53954744339
rrxor	0.601076621034	1	100	0.01	3.87704375271e-08	0.947693645954
English	0.110096685496	3	100	1e-05	3.50273990631	2.00546979904
English	0.294699989518	3	100	1e-05	1.56937777996	1.96809113026
BackwardsEnglish	0.115240152573	1	100	0.01	2.09396696091	2.02842473984
English	0.348184685624	1	20	0.001	0.294401824474	2.44662690163
even	0.795295253643	1	100	1e-06	-7.51051931758e-09	0.633753478527
rrxor	0.0576052809608	2	100	1e-05	0.945423781872	0.915553450584
English	0.143793615213	2	100	0.01	2.30538082123	1.9389988184
English	0.198345966568	1	100	0.01	1.37852632999	2.15351009369
even	0.0132715546599	7	100	1e-06	0.8596752882	0.46999207139
rrxor	0.451790120703	3	100	0.001	0.00105579628143	0.934374988079
even	0.745564722519	4	100	0.001	0.000423779216362	0.58106482029
EnglishRANDOM_BY_TYPE	0.308066853608	1	100	1e-06	0.212137788534	2.42344856262
rrxor	0.97726963262	7	100	1e-05	3.3289204282e-08	0.8914681077
EnglishRANDOM_BY_TYPE	0.164290344606	2	100	0.01	1.64871740341	2.08472466469
forget2_0_5b	0.663232574678	5	100	0.01	0.000540951790754	0.589279651642
English	0.250644244444	2	100	1e-06	1.52182114124	2.00746750832
even	0.870649641502	2	100	0.0001	1.22293331017e-08	0.619635224342
even	0.837343888097	4	100	0.01	5.98777560867e-08	0.580972313881
English	0.65053093371	2	100	1e-06	5.08182438352e-07	2.27871370316
English	0.00677377930166	1	100	1e-06	2.56054973602	1.99407505989
BackwardsEnglish	0.139869438544	2	100	0.001	2.17179965973	1.9405580759
even	0.043278558626	7	100	0.0001	0.859961092472	0.470457583666
English	0.337478756244	2	100	0.0001	0.827867388725	2.1059615612
English	0.00400300176966	1	1000	1e-05	2.56205916405	1.99402952194
English	0.144867612367	2	100	1e-05	2.31050658226	1.93845260143
English	0.0586114403029	3	100	0.001	4.19413995743	2.04996848106
rip	0.302826466065	3	100	1e-05	0.569786310196	0.529064536095
rip	0.162211319231	1	100	0.001	1.12345503567e-07	0.610580503941
English	0.228717020827	2	100	0.01	1.69298100471	1.98772680759
EnglishRANDOM_BY_TYPE	0.347815267826	2	100	0.0001	0.0441133379936	2.27783131599
English	0.237285200695	2	100	0.0001	1.62080729008	1.99579358101
forget2_0_5b	0.0287783841695	1	100	1e-05	0.692120552063	0.562163352966
forget2_0_5b	0.82072250936	5	100	0.001	3.4450085451e-08	0.589995503426
forget2_0_5b	0.041162669333	1	100	1e-06	0.690524220467	0.560187876225
forget2_0_5b	0.958933352341	1	100	0.0001	7.38777288234e-08	0.693262159824
English	0.127722491749	1	20	0.0001	2.11580491066	2.03683519363
forget2_0_5b	0.186448633934	4	100	0.01	0.399162471294	0.573764264584
rrxor	0.912579603893	1	100	1e-06	7.03539484448e-08	0.949576556683
rrxor	0.159873671388	1	100	0.001	-1.59070303596e-08	0.948769569397
English	0.127322831871	2	100	0.001	2.43144845963	1.93153882027
rip	0.788465259417	8	100	0.001	0.357150822878	0.478912562132
EnglishRANDOM_BY_TYPE	0.0775760461547	2	100	0.01	2.87171149254	2.03947687149
English	0.335649167124	2	100	1e-06	0.836959421635	2.1045331955
rrxor	0.725522493533	7	100	1e-06	0.00220472924411	0.892621695995
even	0.280208115653	2	100	0.0001	0.000236159190536	0.620689094067
rip	0.236957233634	6	100	0.001	1.21863532066	0.437139898539
English	0.00434612324905	2	1000	0.001	4.54247665405	1.96362388134
English	0.228964695324	2	100	1e-05	1.67266511917	1.99040675163
rip	0.71041836947	15	100	1e-06	0.669959664345	0.430981338024
even	0.120727287611	5	100	0.01	0.960692942142	0.481090784073
forget2_0_5b	0.903113027462	4	100	1e-05	7.11019225719e-08	0.596311628819
even	0.0969582668558	7	100	1e-06	0.858716189861	0.469657510519
English	0.00732050742815	1	100	0.01	2.56149029732	1.99398350716
English	0.0479161048839	1	100	0.001	2.55580425262	1.99422967434
rip	0.0393072837884	6	100	1.0	1.35529875755	0.433238267899
English	0.00417897212216	1	100	0.0001	2.56150698662	1.99399876595
